ocean_distance_km,community_dissimilarity
400.37467504308245,0.8666666666666667
399.7888886054555,0.9540229885057471
398.37467504308245,0.6761904761904762
509.44574285494724,1
509.0315292925741,1
509.0315292925741,1
510.0315292925741,1
509.0315292925741,1
508.44574285494724,0.8538812785388128
508.44574285494724,0.9469026548672567
508.44574285494724,0.8709677419354839
509.44574285494724,1
509.44574285494724,0.9831932773109243
574.788888605454,1
574.788888605454,1
574.788888605454,0.948905109489051
573.788888605454,0.9901960784313726
573.788888605454,0.9590163934426229
670.2640687119227,0.988950276243094
670.2640687119227,0.9789473684210527
671.6782822742958,0.9939393939393939
671.2640687119227,0.9828326180257511
670.2640687119227,0.9930313588850174
663.2935059634457,0.9900990099009901
663.2935059634457,0.9883720930232558
664.2935059634457,0.9895833333333334
664.7077195258187,0.9909502262443439
