sample_1,sample_2,distance,pair_id,original_sample_id_1,habitat_1,coast_1,site_1,latitude_1,longitude_1,original_sample_id_2,habitat_2,coast_2,site_2,latitude_2,longitude_2,same_habitat,same_coast,same_site,pair_category
S63,S66,0.5446156868766758,S63__S66,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S67,0.42841830027105576,S63__S67,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S68,0.4146149335571033,S63__S68,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S69,0.45054231773738634,S63__S69,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S70,0.5344566432330407,S63__S70,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S71,0.9573381977084804,S63__S71,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,FALSE,FALSE,Different habitat / different coast
S63,S73,0.9813805526251171,S63__S73,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,FALSE,FALSE,Different habitat / different coast
S63,S74,0.9428767621282874,S63__S74,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,FALSE,FALSE,Different habitat / different coast
S63,S75,0.9479591449833059,S63__S75,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,FALSE,FALSE,Different habitat / different coast
S63,S77,0.8954164802614767,S63__S77,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,FALSE,FALSE,Different habitat / different coast
S63,S78,0.8172290039421917,S63__S78,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,FALSE,FALSE,Different habitat / different coast
S63,S80,0.9502125025688537,S63__S80,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,FALSE,FALSE,Different habitat / different coast
S63,S81,0.6746831072741333,S63__S81,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,81,Mangrove,East,Man_Merang,5.527989,102.944516,TRUE,FALSE,FALSE,Same habitat / different coast
S63,S82,0.6736930944024091,S63__S82,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,82,Mangrove,East,Man_Merang,5.526065,102.943286,TRUE,FALSE,FALSE,Same habitat / different coast
S63,S83,0.6918529201358147,S63__S83,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,83,Mangrove,East,Man_Merang,5.526248,102.941049,TRUE,FALSE,FALSE,Same habitat / different coast
S63,S84,0.6648808548923623,S63__S84,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,84,Mangrove,East,Man_Merang,5.528314,102.940522,TRUE,FALSE,FALSE,Same habitat / different coast
S63,S85,0.7122788096972493,S63__S85,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,85,Mangrove,East,Man_Merang,5.528731,102.938759,TRUE,FALSE,FALSE,Same habitat / different coast
S63,S86,0.5948369319480152,S63__S86,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,86,Mangrove,West,Man_Penaga,5.517253,100.364968,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S87,0.586112698090308,S63__S87,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,87,Mangrove,West,Man_Penaga,5.51815,100.366985,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S88,0.7660221977907546,S63__S88,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,88,Mangrove,West,Man_Penaga,5.519453,100.369366,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S89,0.8345298669342031,S63__S89,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,89,Mangrove,West,Man_Penaga,5.520585,100.371383,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S90,0.8648461398045857,S63__S90,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,90,Mangrove,West,Man_Penaga,5.522977,100.372478,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S91,0.4924137511446433,S63__S91,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S92,0.5095650995723489,S63__S92,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S93,0.608855822861075,S63__S93,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S94,0.7335636142146589,S63__S94,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S95,0.5513882342662388,S63__S95,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S96,0.6812260993273088,S63__S96,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S97,0.6340090337084112,S63__S97,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S98,0.6572520610305453,S63__S98,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S99,0.6564972620091293,S63__S99,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S100,0.681185243078546,S100__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S101,0.8245093093905187,S101__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,101,Coral,West,Cor_Pulau_Pangkor,4.190014,100.572274,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S102,0.8932486877867608,S102__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,102,Coral,West,Cor_Pulau_Pangkor,4.187189,100.543949,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S103,0.8896323282476888,S103__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,103,Coral,West,Cor_Pulau_Pangkor,4.192025,100.537855,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S104,0.8018699214744848,S104__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,104,Coral,West,Cor_Pulau_Pangkor,4.203476,100.545476,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S105,0.8182304960781822,S105__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,105,Coral,West,Cor_Pulau_Pangkor,4.194839,100.559803,FALSE,TRUE,FALSE,Different habitat / same coast
S63,S106,0.47845649399718626,S106__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S107,0.5922140852426453,S107__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S108,0.59646006922879,S108__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S109,0.654127911493245,S109__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,TRUE,TRUE,FALSE,Same habitat / same coast
S63,S110,0.6754714671954313,S110__S63,63,Mangrove,West,Man_Selat_Nyior,6.224728,99.821968,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S65,0.29105470222266816,S64__S65,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,TRUE,TRUE,TRUE,Same habitat / same coast
S64,S66,0.5615036043987327,S64__S66,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S67,0.3970824177776276,S64__S67,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S68,0.37609128124912733,S64__S68,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S69,0.4926721431282048,S64__S69,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S70,0.4916276289891694,S64__S70,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S71,0.9628794981768598,S64__S71,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,FALSE,FALSE,Different habitat / different coast
S64,S73,0.9842564881677373,S64__S73,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,FALSE,FALSE,Different habitat / different coast
S64,S74,0.9485993855617282,S64__S74,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,FALSE,FALSE,Different habitat / different coast
S64,S75,0.9224077356656387,S64__S75,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,FALSE,FALSE,Different habitat / different coast
S64,S77,0.8646197078059367,S64__S77,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,FALSE,FALSE,Different habitat / different coast
S64,S78,0.7818210331315839,S64__S78,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,FALSE,FALSE,Different habitat / different coast
S64,S80,0.9234378830464925,S64__S80,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,FALSE,FALSE,Different habitat / different coast
S64,S81,0.6228162930170004,S64__S81,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,81,Mangrove,East,Man_Merang,5.527989,102.944516,TRUE,FALSE,FALSE,Same habitat / different coast
S64,S82,0.685786708072435,S64__S82,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,82,Mangrove,East,Man_Merang,5.526065,102.943286,TRUE,FALSE,FALSE,Same habitat / different coast
S64,S83,0.6478507368140669,S64__S83,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,83,Mangrove,East,Man_Merang,5.526248,102.941049,TRUE,FALSE,FALSE,Same habitat / different coast
S64,S84,0.6511425051719342,S64__S84,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,84,Mangrove,East,Man_Merang,5.528314,102.940522,TRUE,FALSE,FALSE,Same habitat / different coast
S64,S85,0.6932342529702921,S64__S85,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,85,Mangrove,East,Man_Merang,5.528731,102.938759,TRUE,FALSE,FALSE,Same habitat / different coast
S64,S86,0.587288869786935,S64__S86,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,86,Mangrove,West,Man_Penaga,5.517253,100.364968,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S87,0.6143262189253224,S64__S87,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,87,Mangrove,West,Man_Penaga,5.51815,100.366985,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S88,0.7919451106343011,S64__S88,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,88,Mangrove,West,Man_Penaga,5.519453,100.369366,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S89,0.8427255971953765,S64__S89,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,89,Mangrove,West,Man_Penaga,5.520585,100.371383,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S90,0.8641051236513732,S64__S90,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,90,Mangrove,West,Man_Penaga,5.522977,100.372478,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S91,0.4899526746276939,S64__S91,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S92,0.5175359507421439,S64__S92,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S93,0.6450750420781995,S64__S93,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S94,0.7612601128014516,S64__S94,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S95,0.5561121005442088,S64__S95,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S96,0.7415854440718089,S64__S96,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S97,0.6944568052683544,S64__S97,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S98,0.6985056987950881,S64__S98,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S99,0.7076883686910793,S64__S99,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S100,0.7038141113200942,S100__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S101,0.821238766847503,S101__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,101,Coral,West,Cor_Pulau_Pangkor,4.190014,100.572274,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S102,0.89280213387551,S102__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,102,Coral,West,Cor_Pulau_Pangkor,4.187189,100.543949,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S103,0.9004632277357321,S103__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,103,Coral,West,Cor_Pulau_Pangkor,4.192025,100.537855,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S104,0.8390181141169092,S104__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,104,Coral,West,Cor_Pulau_Pangkor,4.203476,100.545476,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S105,0.8398272161925098,S105__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,105,Coral,West,Cor_Pulau_Pangkor,4.194839,100.559803,FALSE,TRUE,FALSE,Different habitat / same coast
S64,S106,0.5080913960055122,S106__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S107,0.6072649517042732,S107__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S108,0.6261767527141779,S108__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S109,0.6971241099361731,S109__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,TRUE,TRUE,FALSE,Same habitat / same coast
S64,S110,0.6653380174084541,S110__S64,64,Mangrove,West,Man_Selat_Nyior,6.228636,99.820188,110,Mangrove,West,Man_Pulau_Ketam,3.01341,101.336968,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S66,0.592055231157961,S65__S66,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S67,0.39494074335549645,S65__S67,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S68,0.4010897258318152,S65__S68,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S69,0.3977743357160607,S65__S69,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S70,0.5477425405589139,S65__S70,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S71,0.9632714845264398,S65__S71,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,FALSE,FALSE,Different habitat / different coast
S65,S73,0.9844200255410372,S65__S73,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,FALSE,FALSE,Different habitat / different coast
S65,S74,0.9491091501335748,S65__S74,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,FALSE,FALSE,Different habitat / different coast
S65,S75,0.9233094569019028,S65__S75,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,FALSE,FALSE,Different habitat / different coast
S65,S77,0.8638803103587317,S65__S77,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,FALSE,FALSE,Different habitat / different coast
S65,S78,0.7838892135386064,S65__S78,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,FALSE,FALSE,Different habitat / different coast
S65,S80,0.9244700741727778,S65__S80,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,FALSE,FALSE,Different habitat / different coast
S65,S81,0.6177467703369067,S65__S81,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,81,Mangrove,East,Man_Merang,5.527989,102.944516,TRUE,FALSE,FALSE,Same habitat / different coast
S65,S82,0.6638986647435715,S65__S82,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,82,Mangrove,East,Man_Merang,5.526065,102.943286,TRUE,FALSE,FALSE,Same habitat / different coast
S65,S83,0.661964027616306,S65__S83,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,83,Mangrove,East,Man_Merang,5.526248,102.941049,TRUE,FALSE,FALSE,Same habitat / different coast
S65,S84,0.6327315685670561,S65__S84,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,84,Mangrove,East,Man_Merang,5.528314,102.940522,TRUE,FALSE,FALSE,Same habitat / different coast
S65,S85,0.6971113563471646,S65__S85,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,85,Mangrove,East,Man_Merang,5.528731,102.938759,TRUE,FALSE,FALSE,Same habitat / different coast
S65,S86,0.5563371609858364,S65__S86,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,86,Mangrove,West,Man_Penaga,5.517253,100.364968,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S87,0.6216399041265428,S65__S87,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,87,Mangrove,West,Man_Penaga,5.51815,100.366985,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S88,0.7915047901439977,S65__S88,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,88,Mangrove,West,Man_Penaga,5.519453,100.369366,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S89,0.851522065442916,S65__S89,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,89,Mangrove,West,Man_Penaga,5.520585,100.371383,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S90,0.8748320420584755,S65__S90,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,90,Mangrove,West,Man_Penaga,5.522977,100.372478,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S91,0.4534142316029596,S65__S91,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S92,0.48644528579452606,S65__S92,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S93,0.632813459931807,S65__S93,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S94,0.7641908176182503,S65__S94,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S95,0.5609892670890779,S65__S95,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S96,0.726265224373112,S65__S96,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,96,Mangrove,West,Man_Kuala_Sepetang,4.78359,100.607457,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S97,0.6870943211001205,S65__S97,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,97,Mangrove,West,Man_Kuala_Sepetang,4.787012,100.612692,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S98,0.6865965280462116,S65__S98,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,98,Mangrove,West,Man_Kuala_Sepetang,4.788979,100.618615,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S99,0.6889848820573642,S65__S99,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,99,Mangrove,West,Man_Kuala_Sepetang,4.791801,100.624022,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S100,0.694251831919064,S100__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,100,Mangrove,West,Man_Kuala_Sepetang,4.797275,100.62634,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S101,0.846517446342265,S101__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,101,Coral,West,Cor_Pulau_Pangkor,4.190014,100.572274,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S102,0.9078783128440052,S102__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,102,Coral,West,Cor_Pulau_Pangkor,4.187189,100.543949,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S103,0.8947822391939504,S103__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,103,Coral,West,Cor_Pulau_Pangkor,4.192025,100.537855,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S104,0.8543914110360555,S104__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,104,Coral,West,Cor_Pulau_Pangkor,4.203476,100.545476,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S105,0.8413496319718343,S105__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,105,Coral,West,Cor_Pulau_Pangkor,4.194839,100.559803,FALSE,TRUE,FALSE,Different habitat / same coast
S65,S106,0.4912913130139937,S106__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,106,Mangrove,West,Man_Pulau_Ketam,3.024487,101.320359,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S107,0.6216373983390542,S107__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,107,Mangrove,West,Man_Pulau_Ketam,3.021921,101.326184,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S108,0.6404392675293772,S108__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,108,Mangrove,West,Man_Pulau_Ketam,3.014735,101.325529,TRUE,TRUE,FALSE,Same habitat / same coast
S65,S109,0.7000076401416299,S109__S65,65,Mangrove,West,Man_Selat_Nyior,6.235251,99.818035,109,Mangrove,West,Man_Pulau_Ketam,3.016972,101.333548,TRUE,TRUE,FALSE,Same habitat / same coast
