sample_1,sample_2,distance,pair_id,original_sample_id_1,habitat_1,coast_1,site_1,latitude_1,longitude_1,original_sample_id_2,habitat_2,coast_2,site_2,latitude_2,longitude_2,same_habitat,same_coast,same_site,pair_category,contrast_group
S28,S39,0.9456379367279554,S28__S39,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,39,Mangrove,East,Man_Nenasi,3.087342,103.44027,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S40,0.9419425094283909,S28__S40,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,40,Mangrove,East,Man_Nenasi,3.078358,103.442128,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S41,0.7516998819549348,S28__S41,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S42,0.7290461363970435,S28__S42,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S43,0.6827471401991598,S28__S43,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S44,0.6806113659853036,S28__S44,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S45,0.6900313913269805,S28__S45,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S46,0.9264105465734365,S28__S46,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,46,Mangrove,East,Man_Sungai_Ular,4.04739,103.39389,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S47,0.9425371145399941,S28__S47,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,47,Mangrove,East,Man_Sungai_Ular,4.047681,103.395217,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S48,0.9272319367538474,S28__S48,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,48,Mangrove,East,Man_Sungai_Ular,4.048489,103.395758,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S49,0.9410726841235868,S28__S49,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,49,Mangrove,East,Man_Sungai_Ular,4.04984,103.395527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S50,0.9237453204104755,S28__S50,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,50,Mangrove,East,Man_Sungai_Ular,4.050552,103.395166,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S66,0.5308594711781747,S28__S66,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S67,0.5369518174215934,S28__S67,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S68,0.5606251843124758,S28__S68,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S69,0.5760940008900058,S28__S69,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S70,0.5277030045404872,S28__S70,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S71,0.79390353062722,S28__S71,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S73,0.9636159154686509,S28__S73,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S74,0.9486318721358694,S28__S74,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S75,0.8736191357999359,S28__S75,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S77,0.6217765343786844,S28__S77,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S78,0.6949793740682604,S28__S78,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S80,0.6804438359724855,S28__S80,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S81,0.8042583013185675,S28__S81,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,81,Mangrove,East,Man_Merang,5.527989,102.944516,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S82,0.8101781862134785,S28__S82,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,82,Mangrove,East,Man_Merang,5.526065,102.943286,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S83,0.7945988299844886,S28__S83,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,83,Mangrove,East,Man_Merang,5.526248,102.941049,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S84,0.8084979332619145,S28__S84,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,84,Mangrove,East,Man_Merang,5.528314,102.940522,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S85,0.8340242854827964,S28__S85,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,85,Mangrove,East,Man_Merang,5.528731,102.938759,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S28,S91,0.7778385116799604,S28__S91,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S92,0.7357312518742479,S28__S92,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S93,0.7087378514062961,S28__S93,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S94,0.6930180899855761,S28__S94,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S28,S95,0.79840666709554875,S28__S95,28,Seagrass,East,SeG_PulauTinggi,2.282247,104.106545,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S31,0.5310396486148937,S29__S31,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S32,0.5542029846742926,S29__S32,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S33,0.5453117137428994,S29__S33,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S34,0.3853655069230967,S29__S34,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S35,0.41731326659340034,S29__S35,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S36,0.9365150649809217,S29__S36,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,36,Mangrove,East,Man_Nenasi,3.109037,103.443207,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S37,0.9383498107698078,S29__S37,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,37,Mangrove,East,Man_Nenasi,3.101512,103.446143,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S38,0.9358118540686143,S29__S38,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,38,Mangrove,East,Man_Nenasi,3.094182,103.442717,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S39,0.9409574734514902,S29__S39,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,39,Mangrove,East,Man_Nenasi,3.087342,103.44027,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S40,0.936931950698354,S29__S40,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,40,Mangrove,East,Man_Nenasi,3.078358,103.442128,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S41,0.8240996511238208,S29__S41,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S42,0.8527932177853389,S29__S42,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S43,0.8100142396599188,S29__S43,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S44,0.7958304852471038,S29__S44,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S45,0.8062585563085551,S29__S45,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S46,0.9239506902834073,S29__S46,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,46,Mangrove,East,Man_Sungai_Ular,4.04739,103.39389,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S47,0.9375370069424772,S29__S47,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,47,Mangrove,East,Man_Sungai_Ular,4.047681,103.395217,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S48,0.9244294507306509,S29__S48,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,48,Mangrove,East,Man_Sungai_Ular,4.048489,103.395758,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S49,0.9359129719890862,S29__S49,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,49,Mangrove,East,Man_Sungai_Ular,4.04984,103.395527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S50,0.9183316862176353,S29__S50,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,50,Mangrove,East,Man_Sungai_Ular,4.050552,103.395166,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S66,0.4835492242991626,S29__S66,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S67,0.5450499886886275,S29__S67,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S68,0.5653155710103396,S29__S68,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S69,0.5811632837877982,S29__S69,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S70,0.5332938799814829,S29__S70,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S71,0.9322526515881757,S29__S71,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S73,0.9604491438186428,S29__S73,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S74,0.8808829281978212,S29__S74,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S75,0.8641814445897864,S29__S75,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S77,0.5929163108839705,S29__S77,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S78,0.6421201360040785,S29__S78,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S80,0.8029403661606445,S29__S80,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S81,0.8526901103462253,S29__S81,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,81,Mangrove,East,Man_Merang,5.527989,102.944516,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S82,0.8724604229780026,S29__S82,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,82,Mangrove,East,Man_Merang,5.526065,102.943286,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S83,0.8509221825571267,S29__S83,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,83,Mangrove,East,Man_Merang,5.526248,102.941049,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S84,0.8693835091532379,S29__S84,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,84,Mangrove,East,Man_Merang,5.528314,102.940522,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S85,0.8544436229466916,S29__S85,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,85,Mangrove,East,Man_Merang,5.528731,102.938759,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S29,S91,0.8136440207225667,S29__S91,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S92,0.7558951008305338,S29__S92,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,92,Seagrass,West,SeG_Pulau_Kezambo,5.364814,100.324618,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S93,0.7117092335567435,S29__S93,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,93,Seagrass,West,SeG_Pulau_Kezambo,5.365017,100.326968,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S94,0.7257162234764415,S29__S94,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,94,Seagrass,West,SeG_Pulau_Kezambo,5.36303,100.327461,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S29,S95,0.810154106376445,S29__S95,29,Seagrass,East,SeG_PulauTinggi,2.28497,104.105134,95,Seagrass,West,SeG_Pulau_Kezambo,5.361535,100.325841,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S30,S31,0.19196614913387464,S30__S31,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,31,Coral,East,Cor_Pulau_Tinggi,2.312019,104.091371,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S32,0.3002112222091547,S30__S32,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,32,Coral,East,Cor_Pulau_Tinggi,2.309456,104.09154,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S33,0.28395499940668856,S30__S33,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,33,Coral,East,Cor_Pulau_Tinggi,2.302878,104.092553,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S34,0.3036944287762968,S30__S34,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,34,Coral,East,Cor_Pulau_Tinggi,2.303181,104.092958,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S35,0.2645442612255188,S30__S35,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,35,Coral,East,Cor_Pulau_Tinggi,2.301022,104.093701,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S36,0.9312727436323853,S30__S36,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,36,Mangrove,East,Man_Nenasi,3.109037,103.443207,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S37,0.9366734916398032,S30__S37,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,37,Mangrove,East,Man_Nenasi,3.101512,103.446143,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S38,0.9341840137833229,S30__S38,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,38,Mangrove,East,Man_Nenasi,3.094182,103.442717,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S39,0.9392691070250968,S30__S39,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,39,Mangrove,East,Man_Nenasi,3.087342,103.44027,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S40,0.9173550093224121,S30__S40,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,40,Mangrove,East,Man_Nenasi,3.078358,103.442128,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S41,0.5048617002379524,S30__S41,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,41,Coral,East,Cor_Pulau_Ular,4.053491,103.404452,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S42,0.5126470735635317,S30__S42,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,42,Coral,East,Cor_Pulau_Ular,4.054416,103.409527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S43,0.47343375608682914,S30__S43,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,43,Coral,East,Cor_Pulau_Ular,4.057277,103.409519,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S44,0.45740517359868255,S30__S44,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,44,Coral,East,Cor_Pulau_Ular,4.058469,103.407966,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S45,0.44944674003269014,S30__S45,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,45,Coral,East,Cor_Pulau_Ular,4.05599,103.405705,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S46,0.8090083221811947,S30__S46,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,46,Mangrove,East,Man_Sungai_Ular,4.04739,103.39389,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S47,0.8435844498136181,S30__S47,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,47,Mangrove,East,Man_Sungai_Ular,4.047681,103.395217,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S48,0.7611777449732732,S30__S48,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,48,Mangrove,East,Man_Sungai_Ular,4.048489,103.395758,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S49,0.7685187325406188,S30__S49,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,49,Mangrove,East,Man_Sungai_Ular,4.04984,103.395527,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S50,0.7529575077975627,S30__S50,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,50,Mangrove,East,Man_Sungai_Ular,4.050552,103.395166,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S66,0.46158431644050946,S30__S66,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,66,Seagrass,West,SeG_Tanjung_Rhu,6.460722,99.827135,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S30,S67,0.43306260786029166,S30__S67,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,67,Seagrass,West,SeG_Tanjung_Rhu,6.460835,99.825327,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S30,S68,0.4601428449974076,S30__S68,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,68,Seagrass,West,SeG_Tanjung_Rhu,6.461043,99.823702,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S30,S69,0.4670928459551378,S30__S69,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,69,Seagrass,West,SeG_Tanjung_Rhu,6.461208,99.823448,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S30,S70,0.4202371818429336,S30__S70,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,70,Seagrass,West,SeG_Tanjung_Rhu,6.461547,99.819962,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
S30,S71,0.8675187339796967,S30__S71,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,71,Coral,East,Cor_Pulau_Redang,5.814393,103.009382,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S73,0.8409276831812686,S30__S73,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,73,Coral,East,Cor_Pulau_Redang,5.816677,103.007751,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S74,0.7000662358988029,S30__S74,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,74,Coral,East,Cor_Pulau_Redang,5.816281,103.005989,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S75,0.7096529102101968,S30__S75,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,75,Coral,East,Cor_Pulau_Redang,5.814536,103.006378,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S77,0.47410590159775334,S30__S77,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,77,Coral,East,Cor_Pulau_Bidong,5.624215,103.056647,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S78,0.616260365969917,S30__S78,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,78,Coral,East,Cor_Pulau_Bidong,5.625977,103.057468,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S80,0.6306122876924114,S30__S80,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,80,Coral,East,Cor_Pulau_Bidong,5.627685,103.059864,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S81,0.5825054128948777,S30__S81,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,81,Mangrove,East,Man_Merang,5.527989,102.944516,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S82,0.601202154536707,S30__S82,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,82,Mangrove,East,Man_Merang,5.526065,102.943286,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S83,0.5764945577855057,S30__S83,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,83,Mangrove,East,Man_Merang,5.526248,102.941049,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S84,0.5961121132101546,S30__S84,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,84,Mangrove,East,Man_Merang,5.528314,102.940522,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S85,0.6440541483796532,S30__S85,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,85,Mangrove,East,Man_Merang,5.528731,102.938759,FALSE,TRUE,FALSE,Different habitat / same coast,"Different habitat
same coast"
S30,S91,0.6276722227110059,S30__S91,30,Seagrass,East,SeG_PulauTinggi,2.288352,104.10363,91,Seagrass,West,SeG_Pulau_Kezambo,5.363009,100.324704,TRUE,FALSE,FALSE,Same habitat / different coast,"Same habitat
different coast"
